100138_f_at	2	"(3,3)"	RNA binding motif protein 14	[ES][TF Goterm]100138_f_at;	204178_s_at	RNA binding motif protein 14
100979_at	2	"(3,3)"	ring finger protein 138	[TF:nanog][RNAi:esrrb(-0.305826)(-0.200122)(-0.448808)(-0.342996)(-0.117206)(-0.150045)(-0.431333)(-0.534957)][RNAi:sox2(-0.220576)(-0.28102)(-0.338004)(-0.381581)(-0.390921)(-0.284792)(-0.011507)(-0.382205)][RNAi:oct4(100)(100)(-1.405129)(100)(100)(100)(100)(100)]100979_at;	218738_s_at	ring finger protein 138
98047_at	2	"(3,3)"	RIKEN cDNA 5730410I19 gene	[RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)]98047_at;	218108_at	chromosome 14 open reading frame 130
160999_r_at	2	"(3,3)"	RIKEN cDNA 2810422O20 gene	[TF:oct4][TF:sox2][TF:sox2][TF:nanog]160999_r_at;	213528_at	chromosome 1 open reading frame 156
93130_at	2	"(3,3)"	RIKEN cDNA 2600005C20 gene	[RNAi:sox2(-0.212727)(-0.327083)(-0.302339)(-0.274203)(-0.456477)(-0.324616)(-0.151884)(-0.178792)]93130_at;	212846_at	KIAA0179
160067_at	2	"(3,3)"	RIKEN cDNA 2310057D15 gene	[ES][RNAi:sox2(-0.189618)(-0.187652)(-0.203283)(-0.306951)(-0.368915)(-0.317993)(-0.25534)(-0.197985)][RNAi:oct4(-0.009271)(-0.82756)(-0.672723)(-0.798771)(-0.570631)(100)(-0.6987)(100)]160067_at;	217956_s_at	E-1 enzyme
160955_at	2	"(3,3)"	RIKEN cDNA 2010309E21 gene	[TF:oct4]160955_at;	215947_s_at	hypothetical protein FLJ14668
99647_at	2	"(3,3)"	ribulose-5-phosphate-3-epimerase	[TF:oct4][TF:sox2][TF:nanog]99647_at;	221770_at	ribulose-5-phosphate-3-epimerase
102821_s_at	2	"(3,3)"	"RAN, member RAS oncogene family"	[TF:sox2][TF:sox2][TF:sox2][TF:nanog][TF:nanog][TF:nanog]102821_s_at;	200750_s_at	"RAN, member RAS oncogene family"
104527_at	2	"(3,3)"	RAD51 homolog (S. cerevisiae)	[TF:suz12]104527_at;	205024_s_at	"RAD51 homolog (RecA homolog, E. coli) (S. cerevisiae)"
160314_at	2	"(3,3)"	pyrophosphatase (inorganic) 1	[TF:oct4]160314_at;	217848_s_at	pyrophosphatase (inorganic) 1
93476_at	2	"(3,3)"	"protein kinase, DNA activated, catalytic polypeptide"	[RNAi:tcl1(-0.346728)(100)(100)(0.235379)(100)(100)(100)(100)]93476_at;	208694_at	"protein kinase, DNA-activated, catalytic polypeptide"
100983_at	2	"(3,3)"	prolyl endopeptidase	[TF:nanog]100983_at;	204117_at	prolyl endopeptidase
100125_at	2	"(3,3)"	proliferation-associated 2G4	[ES][TF Goterm][TF:oct4]100125_at;	208676_s_at	"proliferation-associated 2G4, 38kDa"
103075_at	2	"(3,3)"	"POU domain, class 5, transcription factor 1"	[ES][TF Goterm][TF:oct4][TF:sox2][TF:nanog][RNAi:oct4(100)(100)(100)(100)(-2.032223)(100)(100)(100)][RNAi:nanog(-0.116613)(0.004356)(-0.086991)(-0.232477)(-0.15291)(100)(-0.565899)(-0.330733)]103075_at;	214532_x_at	"POU domain, class 5, transcription factor 1 /// POU domain, class 5, transcription factor 1 pseudogene 1 /// similar to POU domain, class 5, transcription factor 1-like protein 3"
103207_at	2	"(3,3)"	"polymerase (DNA directed), alpha 1"	[RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)]103207_at;	204835_at	"polymerase (DNA directed), alpha"
100992_at	2	"(3,3)"	polyhomeotic-like 1 (Drosophila)	[ES][TF:oct4][TF:sox2][TF:sox2][TF:nanog][TF:nanog]100992_at;	218338_at	polyhomeotic-like 1 (Drosophila) /// similar to polyhomeotic 1-like
92775_at	2	"(3,3)"	"poly A binding protein, cytoplasmic 4"	[TF:rnf2][TF:h3k27]92775_at;	201064_s_at	"poly(A) binding protein, cytoplasmic 4 (inducible form)"
96295_at	2	"(3,3)"	phosphoserine aminotransferase 1	[RNAi:sox2(-0.03075)(-0.080556)(-0.164018)(-0.335325)(-0.371704)(-0.466069)(-0.368534)(-0.259287)]96295_at;	220892_s_at	phosphoserine aminotransferase 1
95554_at	2	"(3,3)"	phosphoribosyl pyrophosphate amidotransferase	[TF:phc1]95554_at;	209433_s_at	phosphoribosyl pyrophosphate amidotransferase
100894_at	2	"(3,3)"	"origin recognition complex, subunit 5-like (S. cerevisiae)"	[ES][TF:nanog]100894_at;	204957_at	"origin recognition complex, subunit 5-like (yeast)"
98975_at	2	"(3,3)"	nucleoporin 93	[ES]98975_at;	202188_at	nucleoporin 93kDa
102412_at	2	"(3,3)"	nucleoporin 107	[TF:nanog]102412_at;	218768_at	nucleoporin 107kDa
92827_at	2	"(3,3)"	nuclear receptor-binding SET-domain protein 1	[TF Goterm]92827_at;	219084_at	nuclear receptor binding SET domain protein 1
96178_at	2	"(3,3)"	MYST histone acetyltransferase 2	[TF Goterm][Notch kegg][Jak_stat][TGF kegg][Wnt kegg][TF:oct4][TF:nanog]96178_at;	200049_at	MYST histone acetyltransferase 2 /// MYST histone acetyltransferase 2
100033_at	2	"(3,3)"	mutS homolog 2 (E. coli)	[ES][TF:phc1][TF:nanog][TF:nanog]100033_at;	209421_at	"mutS homolog 2, colon cancer, nonpolyposis type 1 (E. coli)"
103657_i_at	2	"(3,3)"	metal response element binding transcription factor 2	[TF Goterm]103657_i_at;	203345_s_at	metal response element binding transcription factor 2
104212_at	2	"(3,3)"	leucine-rich PPR-motif containing	[TF:nanog][TF:nanog]104212_at;	211971_s_at	leucine-rich PPR-motif containing
160517_at	2	"(3,3)"	lamin B1	[TF:oct4][TF:nanog]160517_at;	203276_at	lamin B1
101370_at	2	"(3,3)"	karyopherin (importin) alpha 1	[TF:rnf2][TF:h3k27]101370_at;	202055_at	karyopherin alpha 1 (importin alpha 5)
99033_at	2	"(3,3)"	"inositol 1,3,4-triphosphate 5/6 kinase"	[RNAi:nanog(-0.229109)(-0.190191)(-0.309419)(-0.234798)(-0.300907)(100)(-0.259187)(-0.264674)]99033_at;	210740_s_at	"inositol 1,3,4-triphosphate 5/6 kinase"
160107_at	2	"(3,3)"	hypoxanthine guanine phosphoribosyl transferase 1	[RNAi:mm_343880(-0.509375)(-0.503641)(-0.506505)(-0.489942)(-0.424811)(-0.42482)(-0.456257)]160107_at;	202854_at	hypoxanthine phosphoribosyltransferase 1 (Lesch-Nyhan syndrome)
92503_at	2	"(3,3)"	Hus1 homolog (S. pombe)	[TF:oct4][TF:sox2][TF:sox2][TF:nanog][TF:nanog][TF:nanog][TF:nanog][RNAi:tbx3(-0.404548)(-0.481018)(-0.163871)(-0.073309)(-0.325548)(-0.258465)(-0.27619)(-0.273611)][RNAi:sox2(-0.074517)(-0.397761)(-0.098483)(-0.366782)(-0.390854)(-0.205479)(0.008805)(0.099102)]92503_at;	217618_x_at	HUS1 checkpoint homolog (S. pombe)
92547_at	2	"(3,3)"	huntingtin interacting protein 2	[TF:rnf2][TF:nanog]92547_at;	202347_s_at	huntingtin interacting protein 2
100900_at	2	"(3,3)"	host cell factor C1	[TF Goterm]100900_at;	202474_s_at	host cell factor C1 (VP16-accessory protein)
99581_at	2	"(3,3)"	histidine triad nucleotide binding protein 1	[TF:oct4]99581_at;	207721_x_at	histidine triad nucleotide binding protein 1
97914_at	2	"(3,3)"	heat shock protein 9A	[TF:phc1]97914_at;	200691_s_at	heat shock 70kDa protein 9B (mortalin-2)
101860_at	2	"(3,3)"	"glia maturation factor, beta"	[TF:rnf2]101860_at;	202544_at	"glia maturation factor, beta"
93727_at	2	"(3,3)"	G1 to S phase transition 1	[TF:nanog]93727_at;	215438_x_at	G1 to S phase transition 1
160416_at	2	"(3,3)"	FK506 binding protein 3	[RNAi:dppa4(0.170089)(0.346417)(0.22656)(0.018772)(0.21412)(0.214661)(0.042027)(0.113335)][RNAi:tcl1(-0.088797)(-0.307121)(-0.219773)(-0.200883)(-0.331502)(-0.097423)(-0.460589)(-0.415335)]160416_at;	218003_s_at	"FK506 binding protein 3, 25kDa"
160656_i_at	2	"(3,3)"	feminization 1 homolog b (C. elegans)	[TF Goterm]160656_i_at;	212367_at	fem-1 homolog b (C. elegans)
104157_at	2	"(3,3)"	FAST kinase domains 5	[TF:h3k27]104157_at;	219016_at	hypothetical protein FLJ13149
98987_at	2	"(3,3)"	Fas-associated factor 1	[TF Goterm][TF:nanog]98987_at;	218080_x_at	Fas (TNFRSF6) associated factor 1
104589_at	2	"(3,3)"	expressed sequence C80913	[TF:suz12][RNAi:mm_343880(-0.099048)(0.168492)(0.064701)(0.458374)(0.216691)(0.294053)(0.037276)]104589_at;	214173_x_at	chromosome 19 open reading frame 2
92979_at	2	"(3,3)"	"ets variant gene 4 (E1A enhancer binding protein, E1AF)"	[TF Goterm]92979_at;	211603_s_at	"ets variant gene 4 (E1A enhancer binding protein, E1AF) /// ets variant gene 4 (E1A enhancer binding protein, E1AF)"
101500_at	2	"(3,3)"	Erythrocyte protein band 4.1-like 2	[TF:sox2][TF:nanog][TF:nanog]101500_at;	201719_s_at	erythrocyte membrane protein band 4.1-like 2
103342_at	2	"(3,3)"	embryonic ectoderm development	[ES][TF:sox2][TF:nanog]103342_at;	209572_s_at	embryonic ectoderm development
97411_at	2	"(3,3)"	ect2 oncogene	[TF:nanog]97411_at;	219787_s_at	epithelial cell transforming sequence 2 oncogene
103203_f_at	2	"(3,3)"	E2F transcription factor 8	[TF Goterm][RNAi:sox2(-0.586919)(-0.306364)(-0.360891)(-0.35416)(-0.220241)(-0.361059)(-0.078915)(-0.144333)]103203_f_at;	219990_at	E2F transcription factor 8
160310_at	2	"(3,3)"	"DNA segment, Chr 19, Brigham & Women's Genetics 1357 expressed"	[TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27]160310_at;	203712_at	KIAA0020
160595_at	2	"(3,3)"	"DNA segment, Chr 15, ERATO Doi 682, expressed"	[TF:sox2][TF:nanog]160595_at;	218842_at	hypothetical protein FLJ21908
160783_at	2	"(3,3)"	"DNA segment, Chr 14, ERATO Doi 436, expressed"	[ES][TF:sox2][TF:nanog]160783_at;	204568_at	KIAA0831
96882_at	2	"(3,3)"	dendritic cell protein GA17	[TF:nanog]96882_at;	202231_at	PCI domain containing 1 (herpesvirus entry mediator)
95433_at	2	"(3,3)"	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54	[TF Goterm]95433_at;	219111_s_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54
95540_r_at	2	"(3,3)"	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27	[ES][TF:nanog]95540_r_at;	215693_x_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27
160492_at	2	"(3,3)"	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18	[TF:oct4][TF:nanog]160492_at;	208897_s_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18
104322_at	2	"(3,3)"	cytoskeleton associated protein 2	[RNAi:tcl1(0.079276)(0.086607)(0.22502)(0.480359)(0.294323)(0.336186)(0.237323)(0.151712)]104322_at;	218252_at	cytoskeleton associated protein 2
160979_at	2	"(3,3)"	C-terminal binding protein 2	[TF Goterm][RNAi:sox2(-0.142425)(-0.110884)(-0.260402)(-0.260114)(-0.361793)(-0.368021)(-0.131642)(-0.351183)][RNAi:oct4(-0.718067)(-0.462398)(-0.575628)(-0.449471)(-0.505824)(-0.583635)(-0.513099)(-0.497299)]160979_at;	201220_x_at	C-terminal binding protein 2
95666_at	2	"(3,3)"	"COP9 (constitutive photomorphogenic) homolog, subunit 8 (Arabidopsis thaliana)"	[TF:nanog]95666_at;	202141_s_at	COP9 constitutive photomorphogenic homolog subunit 8 (Arabidopsis)
97377_at	2	"(3,3)"	coilin	[TF:nanog]97377_at;	203654_s_at	coilin
100890_at	2	"(3,3)"	"chromatin assembly factor 1, subunit B (p60)"	[TF:nanog]100890_at;	204775_at	"chromatin assembly factor 1, subunit B (p60)"
103821_at	2	"(3,3)"	cell division cycle 6 homolog (S. cerevisiae)	[TF:suz12]103821_at;	203968_s_at	CDC6 cell division cycle 6 homolog (S. cerevisiae)
162314_at	2	"(3,3)"	"CCR4-NOT transcription complex, subunit 7"	[TF Goterm]162314_at;	218250_s_at	"CCR4-NOT transcription complex, subunit 7"
92596_at	2	"(3,3)"	calcyclin binding protein	[ES][TF:nanog][RNAi:dppa4(0.066488)(0.133588)(-0.04)(-0.064198)(-0.007643)(-0.085888)(0.040515)(0.226951)][RNAi:sox2(-0.155963)(-0.370638)(-0.414059)(-0.423667)(-0.430675)(-0.434327)(0.066873)(-0.217087)][RNAi:oct4(0.166899)(0.277749)(0.284182)(0.233317)(0.338657)(0.235595)(0.402489)(0.365403)]92596_at;	211761_s_at	calcyclin binding protein /// calcyclin binding protein
94128_at	2	"(3,3)"	BRCA1 associated RING domain 1	[TF Goterm]94128_at;	205345_at	BRCA1 associated RING domain 1
101401_at	2	"(3,3)"	blocked early in transport 1 homolog (S. cerevisiae)	[RNAi:nanog(100)(100)(-0.01782)(-0.074653)(100)(100)(100)(-0.223004)]101401_at;	202710_at	BET1 homolog (S. cerevisiae)
99018_at	2	"(3,3)"	BCL2-associated transcription factor 1	[TF:sox2][RNAi:nanog(0.001857)(-0.062596)(0.049502)(0.164996)(0.109268)(-0.18491)(0.446362)(0.366762)]99018_at;	201084_s_at	BCL2-associated transcription factor 1
93057_at	2	"(3,3)"	basic transcription factor 3	[TF Goterm]93057_at;	208517_x_at	basic transcription factor 3
98940_at	2	"(3,3)"	aspartyl-tRNA synthetase	[TF:sox2][TF:nanog]98940_at;	201623_s_at	aspartyl-tRNA synthetase
95133_at	2	"(3,3)"	asparagine synthetase	[TF:nanog][RNAi:sox2(-0.001577)(-0.139124)(-0.133432)(-0.114099)(-0.247039)(-0.361378)(-0.337279)(-0.352692)]95133_at;	205047_s_at	asparagine synthetase
98914_at	2	"(3,3)"	ASF1 anti-silencing function 1 homolog A (S. cerevisiae)	[TF:nanog]98914_at;	203428_s_at	ASF1 anti-silencing function 1 homolog A (S. cerevisiae)
97273_at	2	"(3,3)"	arsenate resistance protein 2	[TF:nanog]97273_at;	222047_s_at	ARS2 protein
160666_at	2	"(3,3)"	ARP6 actin-related protein 6 homolog (yeast)	[RNAi:dppa4(0.20924)(0.287425)(0.216701)(0.211522)(0.29223)(0.205604)(0.149468)(0.285297)]160666_at;	218395_at	ARP6 actin-related protein 6 homolog (yeast)
104549_at	2	"(3,3)"	aquarius	[TF:nanog]104549_at;	212584_at	aquarius homolog (mouse)
93559_at	2	"(3,3)"	apurinic/apyrimidinic endonuclease 1	[TF Goterm]93559_at;	210027_s_at	APEX nuclease (multifunctional DNA repair enzyme) 1
92796_at	2	"(3,3)"	"alkaline phosphatase 2, liver"	[TF:oct4][TF:sox2][RNAi:mm_343880(-0.230812)(-0.1979)(-0.253497)(-0.287146)(-0.451095)(-0.327691)(-0.39775)]92796_at;	215783_s_at	"alkaline phosphatase, liver/bone/kidney"
95022_at	2	"(3,3)"	A kinase (PRKA) anchor protein (gravin) 12	[ES][TF:oct4][TF:oct4][TF:sox2][TF:sox2][TF:nanog][TF:nanog][TF:nanog][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(-0.011175)(-0.082062)(-0.169272)(-0.061053)(-0.235573)(100)(-0.319386)(-0.40792)]95022_at;	210517_s_at	A kinase (PRKA) anchor protein (gravin) 12
97463_g_at	1	"(3,4)"	zinc finger protein 706	[TF:nanog][RNAi:nanog(0.183465)(0.185452)(0.203925)(0.236984)(0.385182)(0.264667)(0.43459)(0.266792)]97463_g_at;	218059_at	zinc finger protein 706
98521_at	1	"(3,4)"	vesicle-associated membrane protein 3	[RNAi:nanog(0.074067)(0.115001)(0.338481)(0.353622)(0.303282)(-0.44319)(0.394081)(0.319635)]98521_at;	201336_at	vesicle-associated membrane protein 3 (cellubrevin)
101446_at	1	"(3,4)"	tumor protein D52-like 1	[TF:nanog][TF:nanog][RNAi:sox2(100)(100)(100)(100)(100)(100)(-0.133171)(100)]101446_at;	203786_s_at	tumor protein D52-like 1
160461_f_at	1	"(3,4)"	"tubulin, beta 6"	[TF:h3k27][RNAi:mm_343880(0.034386)(0.07401)(0.045362)(0.311382)(0.291718)(0.504111)(0.256415)][RNAi:tcl1(0.061947)(0.2112)(0.231292)(0.410065)(0.308836)(0.33047)(0.246265)(0.432965)][RNAi:tbx3(0.07368)(0.056362)(0.226485)(0.242148)(0.275509)(0.362493)(0.47001)(0.448138)][RNAi:esrrb(0.100948)(0.142598)(0.363818)(0.477674)(0.569784)(0.461441)(0.442061)(0.588293)][RNAi:sox2(-0.121478)(0.093546)(0.467832)(0.5684)(0.51804)(0.408188)(0.381099)(0.398914)][RNAi:nanog(-0.184309)(-0.045722)(0.037336)(0.266685)(0.233755)(0.509326)(0.343959)(0.447183)]160461_f_at;	209191_at	"tubulin, beta 6"
93541_at	1	"(3,4)"	transgelin	[RNAi:dppa4(100)(100)(1.190216)(1.283998)(1.148889)(0.796823)(0.665827)(0.459165)][RNAi:mm_343880(100)(100)(0.185711)(0.609326)(0.816873)(1.317045)(1.299404)][RNAi:tcl1(100)(100)(0.504403)(0.902594)(0.956515)(1.129853)(0.946188)(1.018885)][RNAi:tbx3(100)(100)(0.419706)(0.579207)(0.328717)(0.862893)(0.808509)(0.652796)][RNAi:esrrb(100)(100)(1.11135)(1.184074)(1.216009)(1.261642)(1.124818)(1.108635)][RNAi:sox2(100)(100)(1.239582)(1.18734)(1.258245)(1.277628)(1.125044)(1.32759)][RNAi:oct4(100)(100)(-0.35744)(-0.4521)(-0.436792)(-0.258978)(-0.286632)(-0.013474)][RNAi:nanog(100)(100)(0.335424)(0.475401)(0.772312)(-0.155237)(0.202211)(0.643085)]93541_at;	205547_s_at	transgelin
97090_at	1	"(3,4)"	transcription factor 20	[TF Goterm]97090_at;	212931_at	transcription factor 20 (AR1)
94752_s_at	1	"(3,4)"	SKI-like	[TGF GenMAPP]94752_s_at;	217591_at	SKI-like
92636_f_at	1	"(3,4)"	"SEC61, gamma subunit"	[TF:oct4][TF:sox2][TF:nanog]92636_f_at;	203484_at	Sec61 gamma subunit
98600_at	1	"(3,4)"	S100 calcium binding protein A11 (calizzarin)	[RNAi:mm_343880(-0.00117)(0.068656)(0.084532)(0.187723)(0.273573)(0.409749)(0.433099)][RNAi:tbx3(-0.143729)(-0.082929)(-0.10838)(-0.045661)(0.057949)(0.286589)(0.323104)(0.347757)][RNAi:esrrb(-0.010539)(-0.059678)(0.036285)(0.078567)(0.284521)(0.404812)(0.33206)(0.405379)][RNAi:sox2(0.071024)(0.270914)(0.451521)(0.518315)(0.455106)(0.445521)(0.262269)(0.251513)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(0.02279)(0.150155)(0.238534)(0.370516)(0.36037)(100)(0.405615)(0.378375)]98600_at;	200660_at	S100 calcium binding protein A11 (calgizzarin)
101112_g_at	1	"(3,4)"	"ras homolog gene family, member A"	[Wnt genmapp]101112_g_at;	200059_s_at	"ras homolog gene family, member A /// ras homolog gene family, member A"
97532_at	1	"(3,4)"	"protein phosphatase 5, catalytic subunit"	[vegf][TGF kegg][Wnt kegg]97532_at;	201979_s_at	"protein phosphatase 5, catalytic subunit"
160944_at	1	"(3,4)"	plakophilin 3	[RNAi:nanog(100)(100)(100)(100)(100)(100)(0.144854)(0.226239)]160944_at;	209873_s_at	plakophilin 3
92467_g_at	1	"(3,4)"	"phospholipase C, beta 1"	[TF:h3k27][TF:sox2][TF:nanog][TF:nanog]92467_g_at;	213222_at	"phospholipase C, beta 1 (phosphoinositide-specific)"
94857_at	1	"(3,4)"	N-methylpurine-DNA glycosylase	[TF:h3k27]94857_at;	203686_at	N-methylpurine-DNA glycosylase
100507_at	1	"(3,4)"	nephroblastoma overexpressed gene	[ES][TF:h3k27][TF:nanog]100507_at;	204501_at	nephroblastoma overexpressed gene
99518_at	1	"(3,4)"	microfibrillar associated protein 5	[ES][TF:oct4]99518_at;	209758_s_at	microfibrillar associated protein 5
100309_at	1	"(3,4)"	met proto-oncogene	[MAPKKK][vegf]100309_at;	211599_x_at	met proto-oncogene (hepatocyte growth factor receptor) /// met proto-oncogene (hepatocyte growth factor receptor)
162274_f_at	1	"(3,4)"	lipolysis stimulated lipoprotein receptor	[TF Goterm]162274_f_at;	208190_s_at	lipolysis stimulated lipoprotein receptor
97347_at	1	"(3,4)"	latent transforming growth factor beta binding protein 4	[RNAi:sox2(-0.202543)(-0.1461)(-0.293179)(-0.314176)(-0.39077)(-0.273342)(-0.283155)(-0.210875)][RNAi:oct4(100)(100)(-1.265297)(-1.113756)(-1.132418)(-1.116561)(-1.19047)(-1.064691)]97347_at;	210628_x_at	latent transforming growth factor beta binding protein 4
97790_s_at	1	"(3,4)"	"laminin, alpha 3"	[TF Goterm]97790_s_at;	203726_s_at	"laminin, alpha 3"
100320_at	1	"(3,4)"	karyopherin (importin) alpha 4	[TF:oct4]100320_at;	209653_at	karyopherin alpha 4 (importin alpha 3)
101663_s_at	1	"(3,4)"	Hedgehog acyltransferase	[TF:h3k27]101663_s_at;	219687_at	hedgehog acyltransferase
101155_at	1	"(3,4)"	heat shock factor 2	[TF Goterm]101155_at;	209657_s_at	heat shock transcription factor 2
95948_at	1	"(3,4)"	Grainyhead-like 2 (Drosophila)	[TF Goterm][TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27]95948_at;	219388_at	grainyhead-like 2 (Drosophila)
94966_at	1	"(3,4)"	glucose-6-phosphate dehydrogenase X-linked	[TF:nanog]94966_at;	202275_at	glucose-6-phosphate dehydrogenase
94200_at	1	"(3,4)"	gastrulation brain homeobox 2	[ES][TF Goterm][TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27][TF:oct4][TF:sox2][TF:nanog][TF:nanog][RNAi:sox2(-0.85926)(-0.541159)(-0.72418)(-0.960154)(-0.778928)(-0.760182)(-0.364717)(-0.2217)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(-0.444736)(-0.472414)(-0.532647)(-0.697008)(-0.397731)(100)(100)(-0.541711)]94200_at;	210560_at	gastrulation brain homeobox 2
103546_at	1	"(3,4)"	fos-like antigen 2	[TF Goterm][TF:suz12][TF:phc1][TF:rnf2][TF:h3k27]103546_at;	218880_at	FOS-like antigen 2
160257_at	1	"(3,4)"	FK506 binding protein 1a	[TGF GenMAPP]160257_at;	200709_at	"FK506 binding protein 1A, 12kDa"
161603_r_at	1	"(3,4)"	erythrocyte protein band 4.1-like 4a	[ES]161603_r_at;	220119_at	erythrocyte membrane protein band 4.1 like 4A
96604_at	1	"(3,4)"	dihydrouridine synthase 1-like (S. cerevisiae)	[TF:oct4][TF:nanog][TF:nanog]96604_at;	217912_at	dihydrouridine synthase 1-like (S. cerevisiae)
93320_at	1	"(3,4)"	"carnitine palmitoyltransferase 1a, liver"	[TF:h3k27]93320_at;	203633_at	carnitine palmitoyltransferase 1A (liver)
161042_at	1	"(3,4)"	carbonyl reductase 3	[TF:h3k27][RNAi:dppa4(100)(-0.187555)(100)(100)(100)(100)(100)(0.26486)][RNAi:tbx3(100)(0.198972)(0.249482)(0.242625)(0.194453)(0.406542)(0.466654)(0.245906)][RNAi:sox2(100)(0.24458)(0.286778)(0.260356)(0.231315)(0.394976)(0.28926)(0.487501)][RNAi:oct4(100)(100)(-1.008715)(-0.683648)(-0.891768)(-0.591441)(-0.654003)(-0.575957)][RNAi:nanog(100)(0.201951)(0.459512)(0.441004)(0.27704)(-0.307813)(0.323037)(0.098475)]161042_at;	205379_at	carbonyl reductase 3
98854_at	1	"(3,4)"	ataxin 1	[TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27]98854_at;	203232_s_at	ataxin 1
92532_at	1	"(3,4)"	arginine vasopressin receptor 1A	[TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27]92532_at;	206250_x_at	arginine vasopressin receptor 1A
96343_at	1	"(3,4)"	actinin alpha 4	[TF:nanog]96343_at;	200601_at	"actinin, alpha 4"
103554_at	1	"(3,4)"	a disintegrin and metallopeptidase domain 19 (meltrin beta)	[ES][TF:oct4]103554_at;	209765_at	ADAM metallopeptidase domain 19 (meltrin beta)
104438_at	1	"(3,5)"	zinc finger protein 30	[TF:eed]104438_at;	207090_x_at	zinc finger protein 30 homolog (mouse)
160220_at	1	"(3,5)"	zinc finger protein 110	[TF Goterm]160220_at;	204937_s_at	zinc finger protein 274
95533_at	1	"(3,5)"	zinc finger protein 106	[ES][TF:oct4][TF:nanog][TF:nanog][TF:nanog]95533_at;	217781_s_at	zinc finger protein 106 homolog (mouse)
102336_at	1	"(3,5)"	transmembrane protein 131	[TF:rnf2]102336_at;	212507_at	transmembrane protein 131
103402_at	1	"(3,5)"	transmembrane 7 superfamily member 3	[RNAi:tcl1(-0.198162)(0.108053)(0.061222)(-0.031707)(-0.271846)(-0.203951)(-0.35745)(-0.354985)][RNAi:esrrb(-0.109509)(0.047332)(-0.249913)(-0.222634)(-0.342934)(-0.263694)(-0.326438)(-0.544595)][RNAi:sox2(-0.132306)(-0.070293)(-0.179502)(-0.31121)(-0.299365)(-0.25619)(-0.232164)(-0.535971)][RNAi:oct4(100)(100)(100)(100)(100)(100)(100)(100)][RNAi:nanog(0.066941)(0.097286)(0.137211)(0.01666)(-0.123878)(100)(-0.440253)(-0.565407)]103402_at;	217974_at	transmembrane 7 superfamily member 3
102959_at	1	"(3,5)"	"transducin-like enhancer of split 4, homolog of Drosophila E(spl)"	[ES][TF Goterm][wnt receptor][TF:oct4][TF:sox2][TF:sox2][TF:nanog][TF:nanog][TF:nanog]102959_at;	204872_at	"transducin-like enhancer of split 4 (E(sp1) homolog, Drosophila)"
92275_at	1	"(3,5)"	"transcription factor AP-2, gamma"	[ES][TF Goterm][TF:suz12][TF:eed][TF:phc1][TF:rnf2][TF:h3k27][TF:oct4][TF:nanog][TF:nanog][TF:nanog]92275_at;	205286_at	transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma)
92807_at	1	"(3,5)"	thioredoxin 1	[TF:sox2][TF:nanog]92807_at;	208864_s_at	thioredoxin
92426_at	1	"(3,5)"	tetraspanin 5	[TF:h3k27]92426_at;	209890_at	tetraspanin 5 /// tetraspanin 5
99475_at	1	"(3,5)"	suppressor of cytokine signaling 2	[TF:oct4][TF:sox2][TF:nanog][RNAi:sox2(-0.425921)(-0.485743)(-0.502164)(-0.53014)(-0.466213)(-0.558746)(-0.12883)(-0.310604)][RNAi:oct4(0.396148)(0.568542)(0.521344)(0.656645)(0.606578)(0.64009)(0.783307)(0.533693)]99475_at;	203373_at	suppressor of cytokine signaling 2
160182_at	1	"(3,5)"	"splicing factor, arginine/serine-rich 6"	[TF:sox2]160182_at;	208804_s_at	"splicing factor, arginine/serine-rich 6"
92578_at	1	"(3,5)"	"small inducible cytokine subfamily E, member 1"	[TF:phc1]92578_at;	202542_s_at	"small inducible cytokine subfamily E, member 1 (endothelial monocyte-activating)"
102771_at	1	"(3,5)"	"SET domain, bifurcated 1"	[TF:rnf2][TF:h3k27]102771_at;	203155_at	"SET domain, bifurcated 1"
98081_at	1	"(3,5)"	RNA polymerase 1-3	[TF:rnf2]98081_at;	218258_at	"polymerase (RNA) I polypeptide D, 16kDa"
160156_at	1	"(3,5)"	RIKEN cDNA 0910001A06 gene	[TF:h3k27]160156_at;	217916_s_at	"family with sequence similarity 49, member B"
94034_at	1	"(3,5)"	"REX2, RNA exonuclease 2 homolog (S. cerevisiae)"	[TF:rnf2]94034_at;	218194_at	"REX2, RNA exonuclease 2 homolog (S. cerevisiae)"
